id,cena,regija,upravna,obcina,leto_gradnje,leto_adaptacije,povrsina,gradnja
6515954,1000.0,Pomurska,Lendava,Lendava,2004,,600.0,samostojna
6517567,239000.0,LJ-okolica,Logatec,Logatec,1978,,180.0,samostojna
6485800,498000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,2006,2021,173.9,dvojček
6513990,340000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Škofljica,1988,,254.8,samostojna
6508103,49000.0,Posavska,Sevnica,Sevnica,1935,1980,44.2,samostojna
6477684,37000.0,Pomurska,Lendava,Lendava,1956,2010,81.0,samostojna
6515491,319000.0,J. Primorska,Piran,Piran,1950,2013,52.0,samostojna
6484185,319000.0,J. Primorska,Piran,Piran,1900,2017,80.0,samostojna
6483763,319000.0,J. Primorska,Piran,Piran,1900,2017,80.0,vrstna
6483782,319000.0,J. Primorska,Piran,Piran,1900,2017,80.0,vrstna
6499185,488000.0,J. Primorska,Piran,Piran,1900,1980,120.0,vrstna
6423819,370000.0,J. Primorska,Piran,Piran,1907,,125.0,vrstna
6179799,750000.0,J. Primorska,Piran,Piran,1900,2016,125.0,vrstna
6438994,600000.0,J. Primorska,Piran,Piran,1900,2006,128.0,vrstna
6434923,600000.0,J. Primorska,Piran,Piran,1900,2006,128.0,vrstna
6238029,600000.0,J. Primorska,Piran,Piran,1900,2008,128.7,vrstna
6356480,600000.0,J. Primorska,Piran,Piran,1900,2008,128.7,vrstna
6496342,397000.0,J. Primorska,Piran,Piran,1900,1994,130.0,vrstna
6479292,397000.0,J. Primorska,Piran,Piran,1900,1994,130.0,vrstna
6505864,320000.0,J. Primorska,Piran,Piran,1860,2006,140.0,vrstna
6478104,650000.0,J. Primorska,Piran,Piran,1900,2014,150.0,samostojna
6517482,1480000.0,J. Primorska,Piran,Piran,1850,,220.0,samostojna
6508098,790000.0,J. Primorska,Piran,Piran,1946,,96.0,vrstna
6407858,320000.0,J. Primorska,Piran,Piran,,2010,157.0,vrstna
6517720,520000.0,J. Primorska,Piran,Piran,1900,2005,185.0,vrstna
6481829,320000.0,J. Primorska,Piran,Piran,1900,,160.0,vrstna
6426406,1480000.0,J. Primorska,Piran,Piran,1850,,220.0,samostojna
6488502,295000.0,J. Primorska,Piran,Piran,1900,2006,57.6,vrstna
6514750,2100000.0,J. Primorska,Piran,Piran,1970,,441.8,samostojna
6468404,140000.0,J. Primorska,Koper,Koper,1700,,75.0,samostojna
6420410,130000.0,Posavska,Brežice,Brežice,1700,2000,185.0,samostojna
6514786,335000.0,Podravska,Maribor,Hoče - Slivnica,1967,2022,160.0,samostojna
6460632,264900.0,Podravska,Ptuj,Destrnik,1998,,523.0,samostojna
6517743,149000.0,Notranjska,Postojna,Postojna,1835,1985,221.9,dvostanovanjska
6516061,149000.0,Notranjska,Postojna,Postojna,1835,1981,221.9,samostojna
6511438,85000.0,Notranjska,Postojna,Postojna,1750,,240.0,samostojna
6464984,205000.0,Notranjska,Postojna,Postojna,1855,1900,829.82,samostojna
6500772,295000.0,Savinjska,Slovenske Konjice,Zreče,1988,2011,130.0,samostojna
6482827,260000.0,Gorenjska,Jesenice,Jesenice,1982,2015,80.0,samostojna
6196012,99000.0,Savinjska,Šentjur,Šentjur,1963,,161.9,samostojna
6454147,60000.0,Savinjska,Šentjur,Šentjur,1973,,92.0,samostojna
6492079,68000.0,S.Primorska,Ajdovščina,Ajdovščina,1940,1979,50.4,samostojna
5365333,194000.0,Notranjska,Postojna,Postojna,1832,,800.0,samostojna
6482728,155000.0,J. Primorska,Koper,Koper,2005,,90.4,vrstna
6517902,78000.0,Savinjska,Šentjur,Šentjur,1995,,200.0,samostojna
6512238,125925.0,Podravska,Pesnica,Kungota,2022,,123.5,samostojna
6512268,120450.0,Podravska,Pesnica,Kungota,2022,,194.0,samostojna
6515833,99000.0,J. Primorska,Sežana,Sežana,1800,,39.5,samostojna
6465514,99000.0,J. Primorska,Sežana,Sežana,1880,,123.9,samostojna
6475310,139000.0,J. Primorska,Sežana,Sežana,1850,1995,163.0,vrstna
6486536,168000.0,S.Primorska,Tolmin,Bovec,1912,2022,103.0,dvojček
6517919,259000.0,S.Primorska,Tolmin,Bovec,2012,,106.4,samostojna
6516789,390000.0,S.Primorska,Tolmin,Bovec,1990,2008,270.23,dvojček
6499212,980000.0,J. Primorska,Koper,Koper,1982,2015,450.0,samostojna
6461080,160000.0,Podravska,Maribor,Maribor,1950,,63.0,samostojna
6501941,114990.0,Podravska,Maribor,Maribor,1928,,71.2,samostojna
6500628,89000.0,Podravska,Ptuj,Videm,1976,,102.0,samostojna
6494606,305700.0,Podravska,Maribor,Maribor,2022,,164.72,dvojček
6489943,305700.0,Podravska,Maribor,Maribor,2022,,164.72,dvojček
6489940,308000.0,Podravska,Maribor,Maribor,2022,,164.72,dvojček
6507332,305700.0,Podravska,Maribor,Maribor,2022,,165.0,dvojček
6493488,150000.0,Podravska,Maribor,Maribor,1910,2011,175.7,samostojna
6504995,260000.0,Podravska,Maribor,Maribor,2005,,230.64,trojček
6478323,699000.0,Podravska,Maribor,Maribor,2001,,254.4,samostojna
6489948,600000.0,Podravska,Maribor,Maribor,2022,,329.44,dvojček
6433343,609000.0,Podravska,Maribor,Maribor,1981,2015,390.0,samostojna
6503696,290000.0,Podravska,Maribor,Maribor,2010,2021,279.8,samostojna
6507420,399000.0,Podravska,Maribor,Maribor,2005,2010,350.3,samostojna
6353363,55000.0,S.Primorska,Tolmin,Tolmin,1890,,140.0,vrstna
6506088,115000.0,S.Primorska,Tolmin,Tolmin,1823,2001,156.0,samostojna
6510430,397000.0,Gorenjska,Kranj,Naklo,2006,,240.7,samostojna
6510433,343000.0,Gorenjska,Kranj,Naklo,1985,2020,258.9,dvostanovanjska
6510341,290000.0,Gorenjska,Kranj,Naklo,2011,,264.1,samostojna
6514948,679000.0,Gorenjska,Kranj,Naklo,1995,,275.0,samostojna
6499044,39990.0,Savinjska,Šmarje pri Jelšah,Podčetrtek,1800,1980,128.8,samostojna
6516063,175000.0,Savinjska,Šmarje pri Jelšah,Podčetrtek,2022,,99.5,samostojna
6499811,122000.0,Savinjska,Šmarje pri Jelšah,Podčetrtek,2022,,105.0,samostojna
5915692,210000.0,Savinjska,Šmarje pri Jelšah,Podčetrtek,2011,,172.0,samostojna
6516364,68000.0,Savinjska,Šmarje pri Jelšah,Podčetrtek,1900,,75.0,samostojna
6502690,169000.0,Podravska,Ormož,Ormož,1999,,206.9,samostojna
6508427,82000.0,J. Primorska,Koper,Koper,1922,,164.0,samostojna
6511735,229000.0,Pomurska,Gornja Radgona,Apače,2008,,217.4,samostojna
6389834,24990.0,Dolenjska,Novo mesto,Žužemberk,1900,,180.0,samostojna
6447912,50000.0,Pomurska,Gornja Radgona,Gornja Radgona,1827,,60.0,dvojček
6487921,32000.0,Notranjska,Ilirska Bistrica,Ilirska Bistrica,1800,,115.0,samostojna
5944869,50000.0,Notranjska,Ilirska Bistrica,Ilirska Bistrica,,1973,157.0,samostojna
6511053,348000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2021,,174.0,dvojček
6427888,138000.0,Notranjska,Ilirska Bistrica,Ilirska Bistrica,1940,1995,199.0,samostojna
6461822,185000.0,Gorenjska,Radovljica,Gorje,1970,,250.0,hiša
6484826,130000.0,Savinjska,Velenje,Velenje,2021,,76.0,samostojna
6497822,44900.0,Podravska,Ptuj,Podlehnik,1886,,42.0,samostojna
6483000,296000.0,LJ-okolica,Vrhnika,Vrhnika,1977,2016,119.3,samostojna
6484732,394000.0,Gorenjska,Tržič,Tržič,1974,2016,630.0,samostojna
6517486,339000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2019,,220.0,samostojna
6241434,640000.0,S.Primorska,Ajdovščina,Vipava,1912,,700.0,samostojna
6494473,269000.0,Gorenjska,Radovljica,Radovljica,1928,2020,690.9,samostojna
6488802,86000.0,Podravska,Maribor,Rače - Fram,1920,2000,112.0,samostojna
6504162,405000.0,Podravska,Maribor,Rače - Fram,2021,,220.0,samostojna
6505598,420000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,2019,,143.7,dvojček
6418723,80000.0,Dolenjska,Kočevje,Loški Potok,1970,,279.0,samostojna
5948340,17000.0,Dolenjska,Kočevje,Loški Potok,1850,1975,100.0,samostojna
6501264,185000.0,S.Primorska,Ajdovščina,Vipava,1976,,250.0,samostojna
6515001,383000.0,LJ-okolica,Domžale,Domžale,1992,,263.5,samostojna
6516103,383000.0,LJ-okolica,Domžale,Domžale,1992,,263.5,samostojna
6499833,66000.0,Savinjska,Šmarje pri Jelšah,Kozje,1850,1980,90.0,samostojna
6411457,180000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Velike Lašče,2019,,138.0,samostojna
6518151,600000.0,LJ-mesto,Lj. Šiška,Ljubljana,1992,,160.0,vrstna
6460234,695000.0,LJ-mesto,Lj. Šiška,Ljubljana,2007,,229.8,samostojna
6498960,497000.0,LJ-mesto,Lj. Šiška,Ljubljana,1972,2018,283.4,samostojna
6505154,395000.0,LJ-mesto,Lj. Šiška,Ljubljana,1975,,252.7,dvostanovanjska
6435293,750000.0,LJ-mesto,Lj. Šiška,Ljubljana,1994,,454.0,samostojna
6463288,195000.0,Podravska,Maribor,Hoče - Slivnica,1984,,127.5,samostojna
6508240,139900.0,Podravska,Maribor,Hoče - Slivnica,1981,,209.0,samostojna
6516839,140000.0,Podravska,Ptuj,Dornava,1960,2005,87.9,samostojna
6516462,140000.0,Podravska,Ptuj,Dornava,1960,2005,87.9,samostojna
6512980,150000.0,Podravska,Ptuj,Dornava,1997,2005,100.0,samostojna
6511902,138000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Dobrova - Polhov Gradec,1985,,53.0,samostojna
6508340,730000.0,LJ-okolica,Grosuplje,Grosuplje,2001,,191.5,samostojna
6485196,290000.0,LJ-okolica,Grosuplje,Grosuplje,1971,,257.0,samostojna
6516356,229000.0,LJ-okolica,Grosuplje,Grosuplje,2012,,300.0,samostojna
6476333,270000.0,LJ-okolica,Grosuplje,Grosuplje,1971,2005,325.0,samostojna
6506487,79900.0,Podravska,Pesnica,Pesnica,1967,2012,207.3,samostojna
6471927,14900.0,J. Primorska,Sežana,Hrpelje - Kozina,1800,,72.0,vrstna
6228663,46000.0,J. Primorska,Sežana,Hrpelje - Kozina,1880,,70.0,samostojna
6471459,590000.0,Podravska,Slovenska Bistrica,Poljčane,2012,,765.0,hiša
6503370,62000.0,Podravska,Slovenska Bistrica,Poljčane,2006,,48.0,samostojna
6187537,30000.0,Podravska,Slovenska Bistrica,Poljčane,1800,,204.0,samostojna
6434472,45000.0,Podravska,Slovenska Bistrica,Poljčane,1995,,342.5,samostojna
6517261,320000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1970,,100.0,vrstna
6511060,449000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2023,,114.0,dvostanovanjska
6475797,320000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1969,,131.57,vrstna
6516791,288000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1972,,148.0,vrstna
6508628,680000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2023,,151.07,dvojček
6508632,680000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2023,,151.07,dvojček
6510278,680000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2023,,158.02,dvojček
6507078,680000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2023,,158.02,dvojček
6499433,310000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1972,,178.9,vrstna
6509644,355000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1964,,199.25,vrstna
6513099,355000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1964,,200.0,vrstna
6492111,355000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1964,,200.0,vrstna
6516310,749000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1990,2017,264.9,samostojna
6481936,298000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1972,,280.0,vrstna
6490183,749000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1993,2016,360.0,samostojna
6478378,88000.0,Savinjska,Šmarje pri Jelšah,Podčetrtek,1975,,155.5,samostojna
6464433,85000.0,Posavska,Sevnica,Sevnica,1968,,262.5,samostojna
6504527,1180000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1997,,455.8,samostojna
6513238,449000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,2022,,106.0,dvostanovanjska
6512934,749000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1993,,264.9,samostojna
6474200,565000.0,LJ-mesto,Lj. Moste-Polje,Ljubljana,1930,,246.8,samostojna
6495881,165000.0,Savinjska,Žalec,Polzela,2022,,125.0,dvojček
6508297,385000.0,Savinjska,Žalec,Polzela,1998,,255.0,samostojna
6511312,385000.0,Savinjska,Žalec,Polzela,1998,,255.0,samostojna
6515167,279000.0,Savinjska,Žalec,Polzela,1975,2012,266.0,samostojna
6489056,230000.0,Savinjska,Žalec,Polzela,,1993,292.8,samostojna
6483015,160000.0,Savinjska,Žalec,Polzela,1925,2011,160.0,hiša
6410802,1150000.0,J. Primorska,Koper,Koper,1986,2020,698.0,samostojna
6518304,79000.0,Savinjska,Žalec,Žalec,1950,,73.3,samostojna
6500764,65000.0,Posavska,Brežice,Brežice,,2006,104.0,samostojna
6400722,550000.0,LJ-okolica,Grosuplje,Dobrepolje,2017,,257.1,samostojna
6515757,259900.0,Podravska,Ptuj,Videm,2023,,168.2,samostojna
6493861,259900.0,Podravska,Ptuj,Videm,2023,,168.2,samostojna
6512520,365000.0,J. Primorska,Piran,Piran,1904,,60.0,vrstna
6491919,320000.0,J. Primorska,Piran,Piran,1920,,85.0,samostojna
6415101,1200000.0,J. Primorska,Piran,Piran,2009,,134.0,samostojna
6412188,1200000.0,J. Primorska,Piran,Piran,2009,,134.4,dvojček
6425225,1200000.0,J. Primorska,Piran,Piran,2009,2014,134.4,vrstna
6511681,655000.0,J. Primorska,Piran,Piran,1900,2008,147.0,dvostanovanjska
6438988,818000.0,J. Primorska,Piran,Piran,1980,,150.0,samostojna
6507668,630000.0,J. Primorska,Piran,Piran,2009,2016,150.0,vrstna
6507919,900000.0,J. Primorska,Piran,Piran,1920,2022,160.0,vrstna
6447014,1593000.0,J. Primorska,Piran,Piran,1973,,287.0,samostojna
6498529,1593000.0,J. Primorska,Piran,Piran,1973,,296.9,samostojna
6500405,1593000.0,J. Primorska,Piran,Piran,1973,,297.0,samostojna
6464384,1593000.0,J. Primorska,Piran,Piran,1973,,297.7,samostojna
6457854,1593000.0,J. Primorska,Piran,Piran,1973,1973,297.7,samostojna
6234901,2000000.0,J. Primorska,Piran,Piran,2009,,320.0,samostojna
6473493,1593000.0,J. Primorska,Piran,Piran,1973,,382.0,samostojna
6471702,1390000.0,J. Primorska,Piran,Piran,1997,2015,386.8,samostojna
6500489,1593000.0,J. Primorska,Piran,Piran,1973,,400.0,samostojna
6463268,1800000.0,J. Primorska,Piran,Piran,1975,,441.0,samostojna
5610784,3600000.0,J. Primorska,Piran,Piran,1969,,642.0,samostojna
6442922,818000.0,J. Primorska,Piran,Piran,1979,,187.0,samostojna
6427975,899000.0,J. Primorska,Piran,Piran,1908,,118.4,samostojna
6476320,800000.0,J. Primorska,Piran,Piran,1906,,137.9,dvostanovanjska
6405280,620000.0,J. Primorska,Piran,Piran,1900,2016,123.0,samostojna
6424754,593000.0,J. Primorska,Piran,Piran,1900,1980,91.3,samostojna
6471716,560000.0,J. Primorska,Piran,Piran,1980,2009,133.1,hiša
6466818,550000.0,J. Primorska,Piran,Piran,2002,,200.1,dvostanovanjska
6517744,605000.0,J. Primorska,Piran,Piran,1971,2011,140.0,dvostanovanjska
6479346,800000.0,J. Primorska,Piran,Piran,1906,,137.9,samostojna
6303271,1200000.0,J. Primorska,Piran,Piran,2007,,561.3,samostojna
6420445,560000.0,J. Primorska,Piran,Piran,1991,2010,122.0,samostojna
6417600,560000.0,J. Primorska,Piran,Piran,1991,2010,122.1,samostojna
6461989,1200000.0,J. Primorska,Piran,Piran,1900,,88.0,samostojna
6498966,149000.0,Notranjska,Postojna,Postojna,1903,,155.5,samostojna
6511903,172000.0,Gorenjska,Kranj,Preddvor,1900,2015,76.8,dvostanovanjska
6502813,225000.0,Gorenjska,Kranj,Preddvor,2021,,140.0,dvostanovanjska
6511566,468000.0,Gorenjska,Kranj,Preddvor,1997,2009,202.5,samostojna
6515722,235000.0,Dolenjska,Novo mesto,Straža,1975,,280.0,samostojna
6487988,98200.0,Savinjska,Mozirje,Nazarje,1810,,183.9,samostojna
6503657,280000.0,Podravska,Maribor,Rače - Fram,2020,,142.3,dvojček
6497161,210000.0,Podravska,Slovenska Bistrica,Slovenska Bistrica,1974,2008,260.0,samostojna
6287290,213500.0,Podravska,Slovenska Bistrica,Slovenska Bistrica,1998,2015,180.0,samostojna
6484214,285000.0,Zasavska,Trbovlje,Trbovlje,1985,2010,272.5,samostojna
6444830,173000.0,Zasavska,Trbovlje,Trbovlje,1985,,519.0,dvostanovanjska
6491256,295000.0,Savinjska,Žalec,Prebold,1963,,400.0,samostojna
6515620,200000.0,Pomurska,Ljutomer,Ljutomer,1993,,101.4,samostojna
6517496,450000.0,Gorenjska,Kranj,Preddvor,1957,2010,200.0,samostojna
6517667,2070.0,Gorenjska,Kranj,Preddvor,2015,,266.0,dvojček
6504737,246400.0,Gorenjska,Kranj,Preddvor,2021,,112.5,dvojček
6442518,165000.0,Savinjska,Šmarje pri Jelšah,Šmarje pri Jelšah,1996,,309.6,samostojna
6475489,280000.0,J. Primorska,Koper,Koper,,2018,66.0,dvojček
6513785,285000.0,LJ-okolica,Grosuplje,Dobrepolje,1988,1997,253.0,samostojna
6466487,145000.0,J. Primorska,Koper,Koper,1900,1990,142.0,samostojna
6517861,180000.0,Notranjska,Ilirska Bistrica,Ilirska Bistrica,1920,2009,111.2,samostojna
6427434,1090000.0,Savinjska,Celje,Celje,1975,2003,570.0,samostojna
6516440,649000.0,Savinjska,Celje,Celje,1991,,850.0,samostojna
6512778,1090000.0,Savinjska,Celje,Celje,1975,2003,570.0,samostojna
6485372,59000.0,Savinjska,Slovenske Konjice,Slovenske Konjice,1940,,120.0,samostojna
6493763,119000.0,Notranjska,Ilirska Bistrica,Ilirska Bistrica,1990,2012,88.0,samostojna
6508038,40000.0,Notranjska,Ilirska Bistrica,Ilirska Bistrica,1850,,110.0,samostojna
6459838,580000.0,J. Primorska,Koper,Koper,1955,2015,262.0,samostojna
6459874,580000.0,J. Primorska,Koper,Koper,1955,2021,262.0,samostojna
6115919,580000.0,J. Primorska,Koper,Koper,1900,2015,290.0,samostojna
6498963,118000.0,Podravska,Maribor,Starše,1953,2015,187.8,samostojna
6288772,340000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,1977,,278.5,samostojna
6515830,450000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,2007,,284.7,samostojna
6508229,387000.0,LJ-okolica,Domžale,Domžale,2006,2017,114.0,dvojček
6488496,288000.0,LJ-okolica,Domžale,Domžale,2022,,120.0,dvojček
6505086,450000.0,LJ-okolica,Domžale,Domžale,2009,,150.0,dvojček
6472912,380000.0,LJ-okolica,Domžale,Domžale,1977,2014,270.0,samostojna
6514346,470000.0,LJ-okolica,Domžale,Domžale,,2020,360.0,samostojna
6516581,85000.0,J. Primorska,Sežana,Hrpelje - Kozina,1900,,350.0,samostojna
6508833,200000.0,Koroška,Ravne na Koroškem,Prevalje,1970,,120.0,dvojček
6495028,76000.0,Koroška,Ravne na Koroškem,Prevalje,1960,,120.0,samostojna
6507566,220000.0,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,1950,,140.0,samostojna
6467480,270000.0,Koroška,Ravne na Koroškem,Prevalje,1985,2000,366.8,hiša
6359014,220000.0,Koroška,Ravne na Koroškem,Prevalje,1950,2002,350.0,dvostanovanjska
6459024,220000.0,Koroška,Ravne na Koroškem,Prevalje,1950,2002,350.0,dvostanovanjska
6513306,350000.0,LJ-okolica,Domžale,Lukovica,1870,2006,816.6,samostojna
6458494,159000.0,LJ-okolica,Grosuplje,Dobrepolje,1822,1996,168.0,samostojna
6458427,49852.0,Posavska,Sevnica,Sevnica,2000,,280.0,samostojna
6516579,127000.0,Savinjska,Šmarje pri Jelšah,Podčetrtek,2012,,76.5,samostojna
6360982,319000.0,Savinjska,Šmarje pri Jelšah,Podčetrtek,1979,2011,330.5,hiša
6516071,88000.0,Pomurska,Murska Sobota,Puconci,1978,2002,167.0,samostojna
6473510,350000.0,Savinjska,Šentjur,Šentjur,1998,2021,350.0,samostojna
6460677,120000.0,S.Primorska,Nova Gorica,Nova Gorica,1920,1970,154.0,vrstna
6478685,92000.0,S.Primorska,Nova Gorica,Nova Gorica,1925,,175.0,samostojna
6350630,1200000.0,LJ-mesto,Lj. Šiška,Ljubljana,1953,1999,288.0,samostojna
6506659,525000.0,LJ-mesto,Lj. Šiška,Ljubljana,2007,,130.0,samostojna
6462021,180000.0,Gorenjska,Kranj,Cerklje na Gorenjskem,1972,2021,149.5,samostojna
6356231,70000.0,Podravska,Ptuj,Ptuj,1905,,73.5,samostojna
6472050,237500.0,Podravska,Ptuj,Ptuj,2022,,135.0,samostojna
6471517,255800.0,Podravska,Ptuj,Ptuj,2022,,135.0,samostojna
6471518,255800.0,Podravska,Ptuj,Ptuj,2022,,135.0,samostojna
6486674,95000.0,Podravska,Ptuj,Ptuj,1946,1997,144.5,samostojna
6501253,150000.0,Podravska,Ptuj,Ptuj,1974,,150.0,samostojna
6463033,120000.0,Podravska,Ptuj,Ptuj,1968,,157.0,samostojna
6468652,275000.0,Podravska,Ptuj,Ptuj,2022,,161.91,vrstna
6468651,275000.0,Podravska,Ptuj,Ptuj,2022,,161.91,vrstna
6511086,139000.0,Podravska,Ptuj,Ptuj,1960,,166.2,samostojna
6468659,275000.0,Podravska,Ptuj,Ptuj,2022,,166.97,vrstna
